class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Crunches,0.445190668,0.572839797,0.075696073,0.999967754,0.452365249,0.561431289,0.059655428,0.999975443,0.455465972,0.561608195,0.059780221,0.999973059,0.459749937,0.559912741,0.059746198,0.9999789,0.447736174,0.558643937,0.092837915,0.999956965,0.448058218,0.557814062,0.092865542,0.99994117,0.448442459,0.55688107,0.092841394,0.999971867,0.47467047,0.564890444,0.030416172,0.99994278,0.460893631,0.559004128,0.1841463,0.99996388,0.457562685,0.588413358,0.068041228,0.999857426,0.45128274,0.588735819,0.111913741,0.999751151,0.536669672,0.638957322,-0.01770992,0.999964058,0.466611624,0.603012383,0.241935179,0.999741554,0.469470024,0.704679728,-0.091108724,0.962447762,0.384005249,0.622809052,0.157889754,0.603506029,0.485186815,0.562619627,-0.039405707,0.872289836,0.421030104,0.553793788,-0.035088677,0.616788864,0.487854868,0.5423311,-0.044756874,0.813626528,0.430059671,0.518702209,-0.053647149,0.496215671,0.49464345,0.534305513,-0.025350073,0.798920453,0.434052944,0.513105392,-0.045067973,0.469944835,0.493286669,0.542488039,-0.027615484,0.77174449,0.435136378,0.527121305,-0.038904864,0.468358696,0.425427973,0.812262177,-0.107272029,0.999961197,0.390845388,0.76371628,0.107051931,0.999935269,0.351661772,0.672254801,-0.351745695,0.993677557,0.312624842,0.637695074,-0.008390824,0.798968375,0.255132556,0.866835892,-0.371341109,0.993172288,0.222547576,0.804168999,-0.00328302,0.868566275,0.255728811,0.899115801,-0.36582613,0.978705287,0.225277781,0.843279839,-0.003090066,0.857602239,0.176204711,0.9299348,-0.414827675,0.993985891,0.145961463,0.820363164,-0.042939074,0.922579944
Crunches,0.444286883,0.565549612,0.092537157,0.999947846,0.451249838,0.551066041,0.078374311,0.999966383,0.454593986,0.55120343,0.078508928,0.999963939,0.457811356,0.550120652,0.07846,0.999971032,0.445938349,0.552417755,0.111426033,0.999943137,0.445943058,0.55194366,0.111468911,0.999924898,0.446135223,0.55122745,0.111436173,0.999959767,0.471935332,0.554466546,0.051773317,0.999938488,0.456850201,0.552214444,0.205884025,0.999947727,0.454774797,0.579435229,0.085017733,0.999843419,0.449970543,0.580554545,0.128854007,0.99969238,0.531005502,0.641523302,0.001026857,0.999957561,0.452427238,0.597761273,0.260972738,0.999650955,0.456876427,0.716251612,-0.076826088,0.954840899,0.376374066,0.626325786,0.183534294,0.567535341,0.479961932,0.570121408,-0.023896981,0.869286478,0.417923212,0.554720104,0.009865223,0.582087576,0.481718451,0.54660356,-0.024912992,0.808002293,0.425290406,0.525517941,-0.004285684,0.466624707,0.489297926,0.542579055,-0.006677324,0.792439163,0.426890522,0.519251943,0.003542087,0.440608263,0.487758547,0.549984932,-0.012944996,0.759716153,0.428537428,0.53291738,0.005440878,0.439750522,0.428654999,0.813952088,-0.104874171,0.999957681,0.385739952,0.773545027,0.104638994,0.999929368,0.352544308,0.67950809,-0.38321358,0.99420017,0.313513279,0.640260756,-0.02008879,0.812024832,0.254085302,0.875279069,-0.412894964,0.993513167,0.222458988,0.804522395,-0.028938677,0.874786139,0.251460642,0.90018326,-0.410870492,0.977516353,0.224981546,0.84306407,-0.031735357,0.859831929,0.173161149,0.931097984,-0.498855174,0.99414444,0.144730598,0.82358253,-0.091109902,0.924266458
Crunches,0.424369335,0.568380415,0.067085318,0.999915957,0.430758476,0.554193437,0.049871895,0.999950528,0.433920324,0.553290725,0.050043028,0.999948084,0.437900722,0.550450921,0.050023466,0.999955714,0.426422834,0.554633975,0.082261607,0.999920487,0.426505506,0.553780258,0.08231131,0.999900401,0.426726818,0.552699983,0.082253918,0.999942422,0.453427494,0.549137831,0.021438325,0.999925256,0.438735008,0.549592793,0.171682268,0.999932349,0.434915721,0.580778658,0.059862457,0.999827921,0.429690748,0.582606554,0.102652788,0.999650002,0.525154233,0.629145563,-0.013995227,0.999954402,0.436854035,0.584859967,0.233110666,0.999647975,0.453642428,0.719079316,-0.080055244,0.948996663,0.357694268,0.628869474,0.148892567,0.556146801,0.469444215,0.573413074,-0.04215695,0.86985296,0.39697057,0.559665263,-0.022914547,0.567841947,0.470126867,0.547516942,-0.044349123,0.805041313,0.405096591,0.53573221,-0.036033291,0.450153947,0.481652409,0.547100782,-0.024062829,0.788770616,0.405791938,0.521975219,-0.02643851,0.422943801,0.476769149,0.552771389,-0.031004051,0.751887858,0.405894697,0.542031229,-0.025316659,0.422930926,0.428174973,0.813539803,-0.099459864,0.999936819,0.381834865,0.773527563,0.09919282,0.99991262,0.356485903,0.678810656,-0.353218198,0.994474649,0.312110603,0.633609414,-0.052855052,0.821798861,0.256762296,0.875143766,-0.374813259,0.993357539,0.222957492,0.805191278,-0.035386726,0.87764734,0.252608597,0.899753511,-0.371998161,0.974658787,0.225258186,0.844803751,-0.052186333,0.861482501,0.175202996,0.93206054,-0.463580221,0.993698001,0.144089788,0.849584758,-0.140566945,0.92372942
Crunches,0.419322431,0.56527549,0.057561625,0.999904156,0.428481817,0.550121069,0.043016773,0.999943078,0.431752533,0.549721599,0.043180905,0.999941051,0.435977846,0.54897052,0.043177109,0.999947906,0.423160076,0.548568428,0.073868319,0.999911785,0.423112392,0.547571242,0.073887154,0.999892294,0.423256159,0.546296716,0.073803261,0.999934196,0.452140868,0.546755433,0.024453869,0.99991858,0.432628244,0.544996679,0.166361883,0.999927104,0.429698527,0.578062773,0.0535044,0.999822736,0.424809843,0.578278482,0.093949124,0.999642789,0.517479897,0.622206628,-0.008698693,0.999949813,0.423079967,0.583340764,0.229951352,0.999636233,0.453039736,0.722880125,-0.093438901,0.944854438,0.345707566,0.63540405,0.136845395,0.540855587,0.466940492,0.574397027,-0.090569541,0.876754403,0.37575987,0.581078231,-0.050705425,0.561737239,0.472657502,0.544545591,-0.09850508,0.812063992,0.382379144,0.562060893,-0.064610563,0.443113893,0.480689943,0.540179193,-0.077977106,0.795862138,0.388072699,0.551722825,-0.056325752,0.41419065,0.47790727,0.549147725,-0.080557898,0.756635725,0.387889415,0.565922141,-0.053645998,0.414002597,0.427559465,0.814262688,-0.094016261,0.999914289,0.378216803,0.780819714,0.09372852,0.999897957,0.363641143,0.678175986,-0.344300598,0.994499147,0.30919379,0.632532239,-0.068229191,0.829419196,0.258409917,0.874844253,-0.370017916,0.993024826,0.223293185,0.809985161,-0.097388759,0.878960729,0.252981365,0.899819076,-0.369370282,0.971578717,0.226157159,0.847884953,-0.106483124,0.862941325,0.177194566,0.933884025,-0.458107233,0.99313885,0.144392893,0.872934878,-0.187385991,0.922082007
Crunches,0.410144329,0.564481199,0.150873452,0.999838114,0.418953747,0.54959321,0.137635961,0.999923348,0.423564851,0.546367347,0.137818828,0.999917567,0.427185208,0.545355499,0.137798533,0.999929309,0.413556397,0.549249887,0.168581009,0.999885857,0.413269609,0.548479378,0.168607116,0.999858379,0.413269997,0.547430694,0.168531016,0.999910414,0.440305322,0.539908767,0.125077292,0.999901891,0.422938168,0.541585743,0.268198848,0.999904811,0.426655203,0.576961577,0.148807302,0.999786317,0.414927155,0.579417169,0.189493135,0.999575317,0.513222039,0.611608326,0.074818701,0.999944925,0.424148142,0.585172415,0.325903207,0.999604046,0.444930315,0.723446488,-0.013661938,0.930384755,0.340365976,0.639881849,0.171345621,0.50436759,0.452441841,0.57614094,0.011469223,0.87844944,0.37066552,0.581355393,0.030686211,0.531988263,0.457724243,0.548970878,0.00334174,0.810299098,0.361948192,0.561312795,0.016908271,0.417924106,0.462593645,0.54048413,0.023716928,0.793409944,0.362564653,0.551447511,0.025118688,0.388964027,0.46223098,0.549601436,0.021551587,0.751547217,0.367057115,0.565570474,0.027429009,0.389927924,0.428623855,0.814493895,-0.09320017,0.999903679,0.378884494,0.787012041,0.092901975,0.999893367,0.364521801,0.674322903,-0.344483733,0.994632185,0.30979532,0.629222035,-0.076254345,0.833708227,0.258805215,0.874620557,-0.446058929,0.992438555,0.223497793,0.822963536,-0.212884948,0.879147708,0.254391819,0.901232898,-0.454710543,0.967720449,0.228773266,0.859316051,-0.230985478,0.862740576,0.178687364,0.93880105,-0.547672093,0.992634177,0.14825657,0.883165479,-0.321283966,0.921632051
Crunches,0.405997455,0.56782943,0.076884866,0.999843001,0.413718998,0.553294718,0.05350706,0.999925852,0.417240441,0.551718712,0.053693365,0.999920011,0.420919269,0.551012695,0.053717323,0.999930978,0.408958614,0.553164303,0.085293278,0.999890506,0.409105629,0.552349746,0.085282534,0.999863982,0.409912825,0.55057621,0.085178204,0.999913096,0.438439071,0.54628104,0.017179877,0.999906659,0.422641993,0.545285821,0.161717758,0.999908745,0.418961942,0.581007242,0.068563305,0.999799907,0.412564278,0.5816769,0.109669492,0.999604344,0.507177949,0.607226133,-0.023435531,0.999946475,0.425627321,0.569944263,0.236861676,0.999631643,0.439021498,0.723289311,-0.074914999,0.922882199,0.34477973,0.636696517,0.127960011,0.490263373,0.447659254,0.578728855,-0.037338398,0.882616997,0.363849431,0.581730545,-0.075223543,0.522930086,0.451930106,0.552433431,-0.042526346,0.814713299,0.360277802,0.56245178,-0.090478256,0.409019232,0.459707558,0.546459079,-0.029862266,0.798026323,0.36239922,0.553604901,-0.083953127,0.378969073,0.45933193,0.554349363,-0.029449949,0.754517019,0.368442893,0.566583633,-0.079613976,0.381001472,0.428821474,0.814229071,-0.093249433,0.999901295,0.381723106,0.785178781,0.092991099,0.999894559,0.36352849,0.671144307,-0.318673015,0.994706631,0.308078587,0.626278996,-0.045268796,0.8368029,0.258527786,0.872506678,-0.384664834,0.992230117,0.223533988,0.822682023,-0.191690996,0.874340534,0.256441236,0.900554895,-0.389617383,0.965951025,0.230085015,0.863690317,-0.211143166,0.8572824,0.17866537,0.93627733,-0.483160645,0.992346108,0.149063289,0.879534483,-0.246126324,0.917286277
Crunches,0.395964772,0.564766765,0.085816734,0.99980402,0.402667463,0.548804224,0.064330779,0.999912798,0.405457318,0.548569977,0.064492568,0.999905884,0.408084303,0.548262417,0.064491421,0.999917686,0.399866819,0.548560262,0.097103223,0.999875069,0.400384277,0.548034787,0.097104751,0.999845982,0.401100546,0.54695493,0.096999899,0.999898136,0.426596403,0.541535079,0.026403978,0.999896586,0.414629608,0.542180955,0.177145705,0.999896705,0.407173693,0.577850938,0.076032951,0.999777615,0.403625429,0.577941239,0.118697427,0.999572158,0.501000285,0.599721014,-0.018105008,0.999938607,0.424047291,0.571009636,0.244033143,0.999611378,0.434503406,0.723248243,-0.070074022,0.908711255,0.341363221,0.637040555,0.148508042,0.460181385,0.440940917,0.579913318,-0.013392186,0.877375484,0.369802564,0.582615256,-0.035600163,0.493544757,0.442656606,0.554151237,-0.011582284,0.805670321,0.365581602,0.569645345,-0.047093347,0.385302871,0.451492369,0.548850656,0.000604848,0.788091421,0.366930068,0.560919225,-0.037340559,0.355738997,0.451983988,0.557117164,-0.004569829,0.741668344,0.372187823,0.571835697,-0.038277451,0.358697116,0.42847985,0.815279007,-0.093344681,0.999878287,0.382974803,0.788270533,0.09313152,0.999878585,0.362636656,0.664832115,-0.271059573,0.994668424,0.307314634,0.625527322,-0.005902315,0.836035967,0.258473873,0.870729089,-0.355398268,0.991780877,0.224036306,0.826468825,-0.165304661,0.869477332,0.257924944,0.899953008,-0.360694468,0.963856816,0.232389569,0.867267191,-0.167584762,0.852308095,0.179552943,0.934849501,-0.428616107,0.991702616,0.150130421,0.882586539,-0.218652874,0.912168562
Crunches,0.399315298,0.566301107,0.092028581,0.999818444,0.404556125,0.551691055,0.072166838,0.999919355,0.407607734,0.551530838,0.072335735,0.999912918,0.411346436,0.551232636,0.07234481,0.999923527,0.401006848,0.551095665,0.104979537,0.999885082,0.401498705,0.550506353,0.104978167,0.999858558,0.402099282,0.549283922,0.104879834,0.999905944,0.432954133,0.544559658,0.036241665,0.999904215,0.419083923,0.543900728,0.18694596,0.999904811,0.41336292,0.580298781,0.083745793,0.999795437,0.40852809,0.580372095,0.125955299,0.999609053,0.501514316,0.603337228,-0.013650325,0.99994123,0.425612867,0.57252717,0.253927827,0.999640226,0.433493137,0.722329497,-0.071266003,0.905440867,0.351624519,0.639907002,0.162294567,0.44355315,0.440408409,0.580793738,-0.02256671,0.884302616,0.360000551,0.590934455,-0.038957208,0.481972903,0.444225967,0.553895295,-0.023455888,0.815422952,0.350247413,0.574101269,-0.052908946,0.375868767,0.452248752,0.548273921,-0.018642398,0.798691392,0.352954358,0.567528069,-0.044755235,0.345943511,0.451613367,0.556538641,-0.017023297,0.752614498,0.365328908,0.582339942,-0.042999133,0.35033828,0.428882182,0.818927705,-0.094252832,0.999880672,0.383865058,0.786909759,0.093930416,0.999881685,0.362895221,0.662244976,-0.269805163,0.994830728,0.307572216,0.625743687,0.000250017,0.836773992,0.257542908,0.870640337,-0.356861651,0.99167043,0.224460274,0.826977551,-0.145742491,0.863322794,0.257906884,0.899976015,-0.362502187,0.963973105,0.232615322,0.869226635,-0.15754281,0.846346498,0.179334015,0.932699144,-0.424391598,0.991438389,0.149958625,0.88212353,-0.218859598,0.906999767
feets close,0.618990719,0.669742227,0.183945894,0.999977469,0.631981611,0.670031011,0.190869704,0.999985933,0.634760916,0.673050463,0.191032872,0.999979377,0.637607276,0.676321208,0.190950572,0.999986172,0.625948131,0.665226698,0.209066421,0.999966264,0.624629736,0.664557755,0.209127218,0.999943972,0.623299301,0.663818359,0.209089041,0.999987841,0.643783748,0.69608593,0.238287956,0.999945045,0.624602139,0.674524903,0.32460615,0.999979377,0.616276026,0.683283865,0.19738476,0.999803841,0.61103344,0.677262425,0.222140193,0.999704063,0.640615821,0.759538412,0.212307408,0.999868274,0.561627686,0.707234085,0.34447521,0.999214649,0.69957906,0.731970191,0.183481783,0.827693462,0.517825782,0.654858351,0.33779332,0.810842395,0.701561451,0.708151758,0.352541745,0.097077355,0.595418155,0.68292731,0.2847175,0.366442442,0.698010981,0.699885607,0.373960495,0.075461693,0.612489283,0.685273588,0.257742494,0.242727831,0.684513688,0.710711062,0.378351629,0.073615879,0.614002347,0.690439224,0.294769228,0.225211829,0.681458473,0.711288333,0.356336385,0.097895525,0.608470261,0.691555858,0.29284358,0.252287418,0.493861437,0.819028318,-0.070473947,0.999970675,0.450050026,0.791840196,0.070036344,0.999924421,0.395877719,0.65732044,-0.182395637,0.996859193,0.355047256,0.632459879,-0.022894317,0.621233881,0.326612651,0.869677544,-0.311664194,0.998392522,0.316881537,0.827534914,-0.099463396,0.83309108,0.338155508,0.902346432,-0.319861501,0.990678608,0.328371912,0.866947472,-0.107173763,0.851669908,0.249127895,0.926845908,-0.366712034,0.998298466,0.232561782,0.902679443,-0.142261371,0.930237889
feets close,0.618501246,0.669921696,0.183533102,0.99997735,0.631721377,0.670160472,0.190614566,0.999985635,0.634549201,0.6731022,0.190775529,0.99997896,0.637390971,0.676322222,0.190695107,0.999985933,0.625515103,0.665318847,0.20906122,0.999965966,0.624192119,0.664605081,0.209119871,0.999943435,0.622835219,0.663836777,0.209080905,0.999987662,0.643623173,0.695354104,0.237723976,0.99994421,0.62417227,0.674486279,0.325457335,0.999979198,0.616236925,0.683582246,0.196365088,0.999803007,0.610914528,0.677558959,0.221815616,0.999701858,0.640452564,0.760374188,0.210904151,0.999860942,0.561608136,0.707823932,0.343035877,0.999211669,0.702057183,0.726766467,0.176892236,0.828145266,0.517774999,0.656347692,0.320832431,0.81162411,0.699179411,0.70884788,0.353089273,0.097177543,0.594948888,0.6829198,0.236995012,0.374241561,0.692023039,0.698581994,0.374186993,0.074639924,0.611465812,0.685305953,0.206005096,0.249816507,0.677950263,0.709754646,0.378409207,0.07280387,0.613250375,0.690095186,0.242100671,0.231768548,0.675740063,0.710739017,0.356725842,0.097121343,0.608099818,0.690980375,0.244212478,0.258744895,0.493598044,0.819907308,-0.070039213,0.999969721,0.449678004,0.792114139,0.069606803,0.999925196,0.395945013,0.657240808,-0.174457833,0.996798217,0.358369708,0.632208407,-0.030044492,0.630329549,0.326508462,0.869675398,-0.291736424,0.998318493,0.316820651,0.831413984,-0.100480855,0.834881186,0.338163257,0.901496649,-0.298982859,0.990729868,0.30932647,0.87083751,-0.108093224,0.851435721,0.249450162,0.925980151,-0.337685704,0.998207688,0.232589647,0.903219998,-0.144810289,0.929950178
feets close,0.618322253,0.669953644,0.193265259,0.999976873,0.631641805,0.670344055,0.199943751,0.999985278,0.634466588,0.67319864,0.20011051,0.999978364,0.637279689,0.67633754,0.200039178,0.999985576,0.625381052,0.665484786,0.219782323,0.999965549,0.624054909,0.664749026,0.219803363,0.999942839,0.622692168,0.663963675,0.219750851,0.999987543,0.643205941,0.694811821,0.242603391,0.999942303,0.623739064,0.674564958,0.335295141,0.999979079,0.616237819,0.683659434,0.203726172,0.999798715,0.61091429,0.677621782,0.230507657,0.999697983,0.640239835,0.760747075,0.211793855,0.999852538,0.560776353,0.708423913,0.346412867,0.999216199,0.69840163,0.726279974,0.177483961,0.824502349,0.517819226,0.65614295,0.323089659,0.812446415,0.694321036,0.708843946,0.355249137,0.095509149,0.594573796,0.682528079,0.253324091,0.379296541,0.686998487,0.698907137,0.375511199,0.073157534,0.611130416,0.685178578,0.224598721,0.253925025,0.673452318,0.70873183,0.379178017,0.071276687,0.612988055,0.689716935,0.261461198,0.235605732,0.671338916,0.709843457,0.358518422,0.095314838,0.607925355,0.690565765,0.261134833,0.262831271,0.492924154,0.820965528,-0.070093818,0.999969661,0.449263096,0.792118847,0.069660962,0.99992758,0.395643771,0.656025589,-0.175186843,0.996697187,0.360216379,0.631854951,-0.031318858,0.635315716,0.3261531,0.870510936,-0.292143464,0.998223484,0.316824764,0.832944691,-0.100166701,0.834647417,0.337632418,0.901524663,-0.299105287,0.990577102,0.303505957,0.871109545,-0.107591942,0.849254847,0.248871922,0.925295413,-0.340022206,0.998108447,0.232236415,0.902926326,-0.144784957,0.929188669
feets close,0.618190646,0.670796335,0.192425877,0.999976575,0.631625116,0.671143413,0.198349893,0.99998492,0.634460807,0.673829854,0.198506042,0.999977946,0.637276947,0.676778972,0.198442012,0.999985278,0.625322938,0.666350365,0.21911402,0.999965131,0.624002039,0.665571034,0.219087929,0.999942362,0.622642457,0.664764345,0.219011143,0.999987364,0.643200874,0.69472152,0.237243816,0.999941051,0.623607934,0.67502898,0.331427962,0.9999789,0.616244078,0.684658408,0.201018527,0.999794722,0.610913634,0.678467333,0.228387982,0.999693871,0.640320599,0.761349738,0.205995411,0.999847472,0.560678065,0.709215462,0.339145243,0.999222815,0.696113467,0.726062179,0.16770491,0.825165629,0.517959118,0.656593084,0.323085845,0.812589109,0.694927692,0.708396614,0.336940467,0.097931251,0.594576001,0.682364345,0.257481605,0.384731621,0.687627852,0.698940992,0.355844766,0.074696533,0.611067057,0.685172975,0.229274482,0.258874863,0.674719095,0.708477259,0.358840227,0.072537757,0.612931252,0.689560354,0.264564246,0.240066856,0.672364831,0.709571004,0.339917719,0.096881121,0.60793221,0.690310359,0.264815152,0.267316401,0.492928028,0.821250618,-0.069725245,0.999969065,0.449087799,0.792175591,0.069309995,0.999928832,0.395349234,0.655176699,-0.16970025,0.996594846,0.360752106,0.630766332,-0.031933706,0.642724156,0.326188952,0.870500803,-0.27792424,0.9981215,0.316858709,0.833636463,-0.097857408,0.836040735,0.337680876,0.90114671,-0.284122884,0.990558624,0.303482234,0.871378243,-0.104856133,0.848589182,0.249251813,0.92495656,-0.322110683,0.998001873,0.232364461,0.902787626,-0.143543273,0.929012597
feets close,0.618193686,0.671345532,0.1964131,0.999976099,0.631689429,0.672063053,0.202102393,0.999984562,0.634516418,0.674719393,0.202263072,0.99997741,0.637312531,0.677632689,0.202196643,0.99998492,0.625361681,0.667248726,0.222771257,0.999964714,0.624039769,0.666451752,0.22276631,0.999941766,0.622675478,0.665630579,0.222703427,0.999987185,0.643101037,0.694788992,0.239243582,0.999939263,0.623600066,0.67588222,0.335038006,0.999978662,0.616339803,0.685257316,0.204881638,0.999789417,0.610988915,0.679009676,0.232533783,0.99968946,0.640341163,0.7616027,0.206340387,0.999843359,0.560358107,0.709629297,0.342152417,0.999227405,0.694970191,0.726209223,0.169999033,0.825730085,0.518049479,0.656843007,0.339992613,0.812345505,0.695263386,0.709088445,0.340279549,0.100255318,0.594575942,0.682399452,0.288610011,0.391724408,0.68837142,0.700523376,0.35969767,0.076368086,0.611047626,0.685657799,0.262121707,0.264898986,0.675117552,0.708522558,0.362815589,0.073969007,0.612933815,0.689700484,0.294791162,0.24577193,0.672586322,0.709575355,0.343434393,0.098708287,0.607949495,0.690372348,0.29553467,0.273304403,0.49292016,0.821319401,-0.069770359,0.999969363,0.448662192,0.792015195,0.06935747,0.999930918,0.395764798,0.655337036,-0.171141431,0.996508777,0.362078011,0.630164087,-0.032268628,0.646876872,0.32586357,0.871474922,-0.283129096,0.998031974,0.316839159,0.834444046,-0.097860046,0.835797429,0.337146968,0.901206255,-0.28937903,0.99034822,0.3016482,0.87132889,-0.104829237,0.84665066,0.248672292,0.924522758,-0.328920782,0.997905791,0.231800482,0.901197612,-0.143501475,0.928215086
